IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,,,,,,,,,,,,
20,2,UP,0220RM019,,,,,20,2,UP,0220RM019,,,20,2,11,10,35,PM,13,0,0,0,0,,OGDEN,992.0,49,30,4,1,20,E,GSSO,4,15684,1,Y,MAIN LINE 3,3,06. Apr,1,CMO,20412,11,Y,CMO,20412,11,Y,3,0,0,1,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,100,17096,E61C,,0,0,0,0,E61C,1,3,20,17196,,49C057,0,0,0,1,0,1,0,7,15,9,15,1,7,,1,,,,185,,2020,0,0,0,0,0,0,WEBER,57,,,,N,CWR,000-000-000,GSSMOF-08,LEAD LOCOMOTIVE UP5656, WAS TRAVELING WESTWARD ON THE BYPASS, WHEN CARMAN NOTICED A WHEEL,SPARKING/SMOKING WHICH WAS CAUSING DAMAGE TO THE TIE CLAMPS AS TRAIN CAME TO A STOP.,,,,,,,,,,,,,,0,41.210.416,-111.988.428,1,1,,,,EVANSTON SUB,,,,,,,,,
20,1,ATK,162870,,,,,20,1,ATK,162870,,,20,1,24,11,10,AM,09,0,0,0,0,,NEWINGTON,0028.3,9,44,2,1,80,E,470,1,0,B,Y,TRACK 1,6,,1,AMT,9635,1,Y,,,0,,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,29738,32514,H402,,0,0,0,2,H402,1,6,80,127252,,09C003,2,0,0,2,0,2,0,7,20,7,20,3,1,,6,,,,235,,2020,0,1,0,1,0,0,HARTFORD,3,,0,,Y,CWR,,NORTHBOUND TRAIN 470(24) STRUCK HI-RAIL AE32539 TRAVELLING SOUTH ON TRACK 1 ON THE MRS LINE AT MP 28,.3.  THE EMPLOYEES IN THE HI-RAIL OBTAINED A FORM D FOR TRACK 2.  THE  THE EMPLOYEES IN THE HI-RAIL,EXITED THE VEHICLE PRIOR TO IMPACT.,,,,,,,,,,,,,0,4.167.762,-72.750.006,1,1,A,D,J,NEC,,,,,,,,,,,,
20,1,ATK,162870,,,,,20,1,ATK,162870,,,20,1,24,11,10,AM,09,0,0,0,0,,NEWINGTON,0028.3,9,44,2,1,0,E,AE32,2,0,9,Y,TRACK 1,6,,1,AE,32539,1,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65000,0,H402,,0,2,0,2,H402,1,6,80,127252,,09C003,0,0,0,2,0,0,0,4,,4,,1,1,,6,,,,235,,2020,0,0,0,0,0,0,HARTFORD,3,,0,,N,CWR,,NORTHBOUND TRAIN 470(24) STRUCK HI-RAIL AE32539 TRAVELLING SOUTH ON TRACK 1 ON THE MRS LINE AT MP 28,.3.  THE EMPLOYEES IN THE HI-RAIL OBTAINED A FORM D FOR TRACK 2.  THE  THE EMPLOYEES IN THE HI-RAIL,EXITED THE VEHICLE PRIOR TO IMPACT.,,,,,,,,,,,,,0,4.167.762,-72.750.006,1,1,A,D,J,NEC,,,,,,,,,,,,
20,1,ATK,162700,,,,,20,1,ATK,162700,,,20,1,9,11,35,PM,01,0,0,0,0,,LONG ISLAND CITY,0003.0,36,40,4,1,5,E,655,4,0,8,Y,3,1,,2,AMT,655,1,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31034,800,T111,,0,0,0,0,T111,2,1,5,31834,,36C081,0,0,0,1,0,1,0,9,35,9,35,1,1,,6,,,,186,,2020,0,0,0,0,0,0,QUEENS,81,,,,N,CWR,,DURING A SWITCHING MOVE,LOCOMOTIVE E/655 REPORTED DERAILED WHEN WHEEL R-3 DROPPED INTO GAUGE OF TRA,CK 3.  PRELIMINARY REPORTS SUGGEST WIDE GAUGE AS A TENTATIVE CAUSE FOR THE DERAILMENT.,,,,,,,,,,,,,,0,40.743.163,-73.922.891,1,5,,,,NEC,,,,,,,,,,,
20,4,CSX,189825,,,,,20,4,CSX,189825,,,20,4,22,3,19,PM,12,0,0,0,0,,INDIANAPOLIS,0009.0,18,60,3,2,0,E,,3,0,5,N,35,1,0000.0,2,ITLX,40404,1,Y,,,0,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1300,0,S016,,0,0,0,0,S016,2,1,6,43775,,18C097,0,0,0,0,0,0,0,,,,,3,4,,1,,,,211,,2020,0,0,0,0,0,0,MARION,97,,,,N,OTH,000-000-000,ITLX 40404 WENT TOWARDS TRACK 035 AND STOPPED JUST PAST THE SWITCH. THE GATX 60060 WAS LINED TOWARDS,034. THE GATX 60060 MADE IT TO 34/35 SWITCH BEFORE THE FOUL PROTECTION COULD SET ITSELF UP CAUSING,DERAILMENT.,,,,,,,,,,,,,0,39.759.791,-86.327.526,2,5,,,,INDIANAPOLIS TERMINA,,,,,,,,,,,,
20,4,CSX,189825,,,,,20,4,CSX,189825,,,20,4,22,3,19,PM,12,0,0,0,0,,INDIANAPOLIS,0009.0,18,60,3,2,6,E,,3,0,5,N,35,1,0000.0,2,GATX,60060,1,Y,,,0,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42475,0,S016,,0,0,0,0,S016,2,1,6,43775,,18C097,0,0,0,0,0,0,0,,,,,1,4,,1,,,,211,,2020,0,0,0,0,0,0,MARION,97,,,,N,OTH,000-000-000,ITLX 40404 WENT TOWARDS TRACK 035 AND STOPPED JUST PAST THE SWITCH. THE GATX 60060 WAS LINED TOWARDS,034. THE GATX 60060 MADE IT TO 34/35 SWITCH BEFORE THE FOUL PROTECTION COULD SET ITSELF UP CAUSING,DERAILMENT.,,,,,,,,,,,,,0,39.759.791,-86.327.526,2,5,,,,INDIANAPOLIS TERMINA,,,,,,,,,,,,
20,4,WC,1033596,,,,,20,4,WC,1033596,,,20,4,28,3,1,PM,01,2,1,0,0,,GARY,45.40,18,70,2,3,7,R,XKKS,4,9041,7,Y,KS03,1,,2,BCOL,730813,4,N,,,0,,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,1,0,5,0,0,33981,282511,H525,,0,0,0,0,H525,2,1,7,316492,,18C089,0,0,0,1,0,0,0,9,15,,,1,4,,6,,,,205,,2020,0,0,0,0,0,0,LAKE,89,0,0,,N,OTH,000-000-000,XKKSO5 WAS MAKING A SHOVE MOVEMENT INTO KS03 WHEN THE TRAIN BROKE APART. THIS RESULTED IN CARS ROLLI,NG OUT OF THE WEST END AND OVER A DERAIL. NO INJURIES, DG LEAKS OR EXPOSURES AS A RESULT OF THE INCI,DENT.,,,,,,,,,,,,,1,41.629.519,-874.064,2,5,,,,MATTESON,,,,,,,,,,,
20,4,CSX,189862,,,,,20,4,CSX,189862,,,20,4,26,11,26,AM,01,0,0,0,0,,INDIANAPOLIS,0009.0,18,52,2,1,9,E,Y190,3,0,7,Y,NORTH HUMP LEAD,1,0000.0,2,NOKL,733829,10,Y,,,0,,3,0,0,0,0,0,0,0,0,0,12,0,12,0,0,1,0,1,0,0,13757,1862,H503,,0,0,0,0,H503,2,1,9,15619,,18C097,0,0,0,1,0,0,0,4,56,,,1,4,,1,,,,232,,2020,0,0,0,0,0,0,MARION,97,,,,N,OTH,000-000-000,Y19026 WAS PULLING R08 OUT THE NORTH HUMP LEAD WHEN HE FAILED TO USE PROPER TRAIN HANDLING WHICH CAU,SED DRAW BAR FAILURE NOKL733829. RESULTING IN NOKL 733829,BO 356780 GOING ON THE GROUND AND THE DR,AW BAR DAMAGING THE CEFX 343919.,,,,,,,,,,,,,1,39.759.791,-86.327.526,2,5,,,,INDIANAPOLIS TERMINA,,,,,,,,,,,
20,3,WC,1030125,,,,,20,3,WC,1030125,,,20,3,18,12,34,PM,04,0,0,0,0,,GARY,46.00,18,45,2,3,4,E,,4,0,5,N,KIRK YARD,1,,2,UTLX,670631,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81700,0,H307,,0,0,0,0,H307,2,1,4,125150,,18C089,0,0,0,0,0,0,0,,,,,1,4,,6,,,,274,,2020,0,0,0,0,0,0,LAKE,89,0,0,,N,OTH,000-000-000,EMPLOYEES WERE IN THE PROCESS OF COUPLING KC14 FROM THE WEST END OF THE YARD. YKPS02-18 TIED ON TO T,HE UTLX 681974 ON THE EAST END OF THE KC14 PUSHING IT IN THE FOUL OF KC15. UTLX 670631 WAS THEN HUMP,ED INTO KC15 AND AS A RESULT,SIDESWIPED AND DERAILED UTLX 681974 IN KC14.,,,,,,,,,,,,,0,41.629.327,-87.391.235,2,5,,,,MATTESON,,,,,,,,,,,
20,1,LI,71382,,,,,20,1,LI,71382,,,20,1,18,10,35,AM,13,0,0,0,0,,GARDEN CITY,17. Mär,36,28,2,1,0,,3TC,3,0,9,Y,TRACK 02,4,09. Feb,1,AC,45127,1,N,AC,45127,1,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71270,H997,,0,0,0,0,H997,1,4,0,71270,,36C059,0,0,0,1,,,,5,5,,,1,1,,6,,,,138,,2020,0,0,0,0,0,0,NASSAU,59,,,,,CWR,000-000-000,WHILE LIFTING FORMS AT MERRILLON STATION,A STATIONARY ALTEC AC45-127 BOOM TRUCK CAME CLOSE TO PSEG,69KV HIGH TENSION WIRE CAUSING AN ARC.,,,,,,,,,,,,,,0,407.355,-736.613,2,3,Z,,,LIRRMAINLINE,,,,,,,,,,,
20,2,UP,0220RM022,,,,,20,2,UP,0220RM022,,,20,2,17,8,0,AM,01,4,0,0,0,,OGDEN,991.24,49,30,2,2,3,E,MOGR,4,6457,1,Y,YARD 514,1,,2,CMHX,247537,37,Y,,,0,,2,0,0,0,0,0,0,0,0,0,43,0,25,0,0,4,0,1,0,0,41862,57823,T205,,0,0,0,0,T205,2,1,3,99685,,49C057,0,0,0,1,0,0,2,8,1,,,1,7,,1,,,,315,,2020,0,0,0,0,0,0,WEBER,57,,,,N,OTH,000-000-000,YOG33-16 WAS PULLING THE MOGRV FROM TRACK 9 THROUGH THE EAST POCKET TO 21ST OFFICE FOR THE TRAIN'S D,EPARTURE.  AT CAR 36 FROM THE HEAD END,TIES DID NOT HOLD THE TRACK JUST PAST THE 9 POCKET SWITCH, D,ERAILING 5 CARS, ONE OF WHICH WAS ON ITS SIDE.  DOWNLOAD CONFIRMED THERE WAS NO ISSUE WITH SPEED OR,TRAIN HANDLING.,,,,,,,,,,,,0,41.203.017,-111.985.113,2,5,K,,,EVANSTON SUB,,,,,,,,,
20,1,NS,136714,,,,,20,1,NS,136714,,,20,1,2,8,35,PM,01,0,0,0,0,,LAURA,WC012.,21,35,4,3,8,R,U03U,2,22,1,Y,PONTIKI SIDING,1,0,3,NS,8047,2,Y,,,0,,4,0,0,0,0,3,0,0,0,0,0,0,111,0,0,0,0,2,0,0,2314,21178,T207,,0,0,0,0,T207,3,1,8,23492,,21C159,0,0,0,1,0,1,0,4,59,4,35,1,3,,1,,,,54,,2020,0,0,0,0,0,0,MARTIN,159,,,,N,OTH,000-000-000,NS TRAIN U03U202 TRAVELING SOUTH INTO SIDING DERAILED.,,,,,,,,,,,,,,,0,37.735.893,-82.508.889,1,1,T,,,KENOVA,,,,,,,,,,,,
20,3,BLF,20200095,,,,,20,3,FEC,D12030620,,,20,3,6,8,58,PM,09,0,0,0,33,,MIAMI SHORES,359.65,12,75,4,1,49,R,BLF7,1,0,2,Y,EAST MAIN,4,,1,BLF,706,1,N,,,0,,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19567,0,M599,,0,0,0,0,M599,1,4,49,19757,,12C086,0,0,0,1,,1,,6,58,6,58,1,3,,,,,,237,,2020,0,0,0,0,0,0,MIAMI-DADE,86,,,,Y,CWR,000-000-000,DRIVER OF MOTOR VEHICLE MISTAKENLY TURNED OFF GRADE CROSSING DOT#272618M AND DROVE DOWN TRACK STRUCT,URE BLF NOTICED VEHICLE AND PUT TRAIN INTO EMERGENCY STRIKING SAME.  NO INJUIRES REPORTED BY OCCUPAN,TS OF VEHICLE OF CREW AND PASSENGERS.,,,,,,,,,,,,,0,25.185.104,-80.185.104,1,1,B,Q,,SYSTEM,,,,,,,,,,,,
20,3,CRSH,137379,,,,,20,3,CRSH,137379,,,20,3,4,12,10,AM,01,0,0,0,0,,CAMDEN,MP001.,34,51,4,1,5,E,FC48,4,0,7,Y,CLASS YARD LADDER,1,0,2,WCHX,29113,2,Y,,,0,,2,0,0,0,0,0,0,0,0,0,10,0,14,0,0,1,0,1,0,0,10576,2000,H706,,0,0,0,0,H706,2,1,5,12576,,34C007,0,0,0,1,0,0,0,1,30,,,1,1,,3,,,,77,,2020,0,0,0,0,0,0,CAMDEN,7,,,,N,CWR,000-000-000,TWO CARS DERAILED WHILE FC48 RCO OPERATOR WAS SWITCHING CARS IN PAVONIA YARD.,,,,,,,,,,,,,,,1,39.950.255,-75.093.178,2,5,K,,,SOUTH JERSEY,,,,,,,,,,,,
20,1,NS,136796,,,,,20,1,NS,136796,,,20,1,10,12,45,PM,01,1,0,0,0,,DECATUR,D374.0,17,40,2,3,8,R,DD03,4,0,7,Y,WEST BOUND LEAD,1,0,2,NOKL,798357,15,N,,,0,,1,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,2,0,0,4600,108899,E04C,,0,0,0,0,E04C,2,1,8,113499,,17C115,0,0,0,1,1,1,0,5,15,5,15,1,4,,1,,,,203,,2020,0,0,0,0,0,0,MACON,115,,,,N,CWR,000-000-000,THE DD03 WAS PULLING WEST OUT OF WB24 WHEN A COUPLER MOUNTED TRAIN LINE BRACKET FELL OFF RAILCAR NOK,L 798357 INTO THE FLANGE WAY OF THE WB21 SWITCH CAUSING RAILCARS NOKL 798357 AND GATX 223624 TO DERA,IL.,,,,,,,,,,,,,0,39.852.179,-88.918.354,2,5,K,,,ILLINOIS,,,,,,,,,,,,
20,4,NJTR,202004155,,,,,20,4,NJTR,202004155,,,20,4,1,11,33,PM,12,0,0,0,0,,KEARNY,0,34,45,4,2,0,E,1504,3,0,D,N,4W,1,0,2,NJTR,1504,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14349,0,M505,,0,0,0,0,M505,2,1,0,14349,,34C017,0,0,0,0,0,0,0,,,,,1,1,,6,,,,119,,2020,0,0,0,0,0,0,HUDSON,17,,,,N,CWR,,YARD CREW #MM-14IDENTIFIED DAMAGE ON THE KNUCKLE OF CAR #1504 AFTER YARD SWITCHING MOVEMENT. CAUSE U,NDER INVESTIGATION.,,,,,,,,,,,,,,0,0,0,2,5,L,,,NEWARK,,,,,,,,,,,,
20,1,LI,71400,,,,,20,1,LI,71400,,,20,1,31,8,0,AM,01,0,0,0,0,,HOLLIS,11. Feb,36,35,2,2,5,E,DRIL,3,0,D,Y,TRACK 10,1,,2,LI,9809,2,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,20000,15000,T110,,0,0,0,0,T110,2,1,5,35000,,36C081,0,0,0,2,,,,3,30,,,1,1,,6,,,,96,,2020,0,0,0,0,0,0,QUEENS,81,0,0,,N,OTH,000-000-000,THE F END TRUCKS OF CAR 9840 AND 9809 DERAILED WHILE BEING MOVED EAST ON HILLSIDE TRACK 10 EAST.,,,,,,,,,,,,,,,0,40.706.742,-73.777.221,2,5,K,,,LIRRMAINLINE,,,,,,,,,,,,
20,1,BNSF,RD0120116,,,,,20,1,XGPA,INDUSTRY,,,20,1,24,11,29,AM,01,0,0,0,0,,SAGINAW,352.3,48,50,2,1,4,R,ULMR,2,14721,1,Y,8251,1,,4,EFNX,160329,30,Y,,,0,,2,0,0,0,2,0,0,0,0,0,108,0,0,0,0,7,0,0,0,0,31069,0,T111,,0,0,0,0,T111,4,1,4,31069,,48C439,0,0,0,1,0,1,0,12,,12,,1,5,,1,,,,133,,2020,0,0,0,0,0,0,TARRANT,439,,,,N,OTH,000-000-000,U-LMRSAG0-04 DERAILED 8 RAILCARS WHILE PULLING INTO INDUSTRY TRACK 8251 DUE TO TRACK WIDE GAGE. NO H,AZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,32.835.528,-97.359.657,2,5,K,,,FT WORTH,,,,,,,,,,,,
20,3,CSX,189378,,,,,20,3,CSX,189378,,,20,3,29,9,45,AM,01,19,3,0,0,,RIVERDALE,0012.0,17,53,2,1,5,R,Q326,4,6910,1,Y,SOUTH OPEN,1,0000.0,2,TTZX,84241,27,N,,,0,,3,0,0,0,0,0,0,0,0,0,52,0,57,0,0,3,0,6,0,0,11973,3050,H702,,0,0,0,0,H702,2,1,5,15023,,17C031,0,0,0,1,0,1,0,3,15,3,15,1,4,,1,,,,245,,2020,0,0,0,0,0,0,COOK,31,0,0,,N,OTH,000-000-000,Q32629 TIED ONTO E05 AND PULLED HIGH ON THE WORK LEAD. CONDUCTOR THEN LINED THE EAST CROSSOVER FIRST,, THEN LINED THE WEST CROSSOVER SWITCH AGAINST HIMSELF. SHOVED WEST THRU THE SWITCH LINED AGAINST HI,S MOVE AND THEN PULLED EAST DERAILING 9 CARS.,,,,,,,,,,,,,0,41.649.836,-87.634.368,2,5,,,,BARR,,,,,,,,,,,
20,2,UPME,0220CM002,,,,,20,2,UPME,0220CM002,,,20,2,3,11,58,PM,01,0,0,0,0,,CRYSTAL LAKE,43.0,17,34,4,2,7,E,M661,4,350,3,Y,YARD 411,1,,2,METX,162,1,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,31713,2766,H303,,0,0,0,0,H303,2,1,7,38917,,17C111,0,0,0,1,0,1,1,3,13,3,13,1,4,,6,,,,203,,2020,0,0,0,0,0,0,MCHENRY,111,0,0,,N,CWR,000-000-000,M6610-03 WAS YARDING THEIR TRAIN AT CRYSTAL LAKE YARD AND FAILED TO PLACE DERAIL IN NON-DERAILING PO,SITION LOCATED ON COACH YARD 1 TRACK,CAUSING METX162 TO DERAIL AND STRIKE EQUIPMENT ON ADJACENT TRA,CK.,,,,,,,,,,,,,0,4.224.521,-88.318.865,1,5,L,,,HARVARD SUB,,,,,,,,,,,
20,1,WC,1024843,20,1,CSX,188049,20,1,WC,1024843,,,20,1,24,6,22,AM,01,0,0,0,0,,SCHILLER PARK,16.88,17,32,4,2,0,,,,0,,,XG WAUKESHA 16.88 01,1,,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71014,H702,,0,0,0,0,H702,2,1,7,83313,,17C031,0,0,0,0,0,0,0,,,,,2,4,,6,,,,137,,2020,0,0,0,0,0,0,COOK,31,,,,,,,CSX CREW OPERATING CP POWER PULLED N. TO TAKE HEAD ROOM ON THE CP LEAD. CREW RAN THROUGH TRK 4 SWITC,H ON THE N END OF SCHILLER PARK YARD.,,,,,,,,,,,,,,,41.974.048,-87.870.145,1,5,,,,WAUKESHA,,,,,,,,,,,,
20,2,NS,137183,,,,,20,2,NS,137183,,,20,2,14,10,15,PM,12,0,0,0,0,,GREER,471.00,45,37,4,1,12,R,P73P,1,0,8,Y,SIP3,1,0,2,NS,3410,2,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,0,H306,,0,0,0,0,H306,2,1,12,32110,,45C045,0,0,0,1,0,1,0,2,15,2,15,3,3,,1,,,,131,,2020,0,0,0,0,0,0,GREENVILLE,45,0,0,,N,CWR,,NS TRAIN P73P314 SHOVING NORTH WITH LIGHT POWER,STRUCK DTTX 749354, CAUSING IT TO DERAIL. * TRAIN P,73P314 RECORDED SPEED WAS 12MPH,,,,,,,,,,,,,,0,34.935.265,-82.225.496,2,5,K,,,CHARLOTTE,,,,,,,,,,
20,2,NS,137247,,,,,20,2,NS,137247,,,20,2,20,10,15,PM,01,1,1,0,0,,SAXON,454.00,45,37,4,2,5,R,P72P,4,1625,1,Y,ETHANOL LEAD,1,0,2,UTLX,668395,12,Y,,,0,,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,15000,1956,T399,,0,0,0,0,T399,2,1,5,16956,,45C083,0,0,0,1,0,1,0,4,15,4,15,1,3,,1,,,,97,,2020,0,0,0,0,0,0,SPARTANBURG,83,,,,N,CWR,000-000-000,WHILE SHOVING WEST,LOCAL P72P320 DERAILED ALL WHEELS ON GATX 24901 AND THE A-END OF UTLX 668395.,,,,,,,,,,,,,,,0,34.961.175,-81.957.445,2,5,K,,,CHARLOTTE,,,,,,,,,,,
20,2,NICD,N2000003,,,,,20,2,NIRC,2020071860,,,20,2,22,7,3,AM,01,0,0,0,74,,CHICAGO,.45,17,50,2,1,9,E,600,1,0,3,Y,11,1,,1,NICD,28,2,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,13613,0,T314,,0,4,0,4,T314,1,1,9,13613,,17C031,4,0,0,1,,1,,2,3,2,3,1,4,,6,,,,193,,2020,0,1,0,3,0,0,COOK,31,,,,Y,OTH,000-000-000,WESTBOUND TRAIN 600 LEAD CAR#4 WAS LEAVING VAN BUREN STATION & ON THE DIVERGING ROUTE INTO MILLENNIU,M.  CAR#4 AND PART OF CAR#28 TRAVERSED OVER SWITCH#104, ENTERING THE DEPORT AT THE SOUTH END.,,,,,,,,,,,,,,0,41.525.043,-87.372.284,1,1,,,,SYSTEM,,,,,,,,,,,
20,2,UPME,0220CM002,,,,,20,2,UPME,0220CM002,,,20,2,3,11,58,PM,01,0,0,0,0,,CRYSTAL LAKE,43.0,17,34,4,2,0,E,M624,4,490,3,N,YARD 411,1,,2,METX,6009,6,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4438,0,H303,,0,0,0,0,H303,2,1,7,38917,,17C111,0,0,0,0,0,0,0,,,,,3,4,,6,,,,203,,2020,0,0,0,0,0,0,MCHENRY,111,0,0,,N,CWR,000-000-000,M6610-03 WAS YARDING THEIR TRAIN AT CRYSTAL LAKE YARD AND FAILED TO PLACE DERAIL IN NON-DERAILING PO,SITION LOCATED ON COACH YARD 1 TRACK,CAUSING METX162 TO DERAIL AND STRIKE EQUIPMENT ON ADJACENT TRA,CK.,,,,,,,,,,,,,0,4.224.521,-88.318.865,1,5,L,,,HARVARD SUB,,,,,,,,,,,
20,3,BLF,20200110,,,,,20,3,FEC,X16031720,,272528N,20,3,17,11,9,AM,07,0,0,0,0,,POMPANO BEACH,332.77,12,78,2,1,50,E,BLF7,2,0,2,Y,WEST MAIN,4,,1,BLF,703,1,N,,,0,,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23856,0,M308,,1,0,1,0,M308,1,4,50,24355,,12C011,0,0,1,1,,1,,4,39,4,39,1,3,,,,,,205,,2020,0,0,0,0,1,0,BROWARD,11,,,,Y,CWR,000-000-000,BLF703 WAS OPERATING SB ON THE WEST MAIN OBSERVED A VEHICLE GO AROUND THE DOWN CROSSING GATES.  ENGI,NEER SOUNDED HORN AND BELL AND PLACED TRAIN IN EMERGENCY, STRUCK VEHICLE RESULTING IN FATALITY OF DR,IVER.,,,,,,,,,,,,,0,26.236.923,-80.124.311,1,1,B,Q,,SYSTEM,,,,,,,,,,,
20,3,CRSH,137425,,,,,20,3,CRSH,137425,,,20,3,7,3,32,AM,01,0,0,0,0,,NEWARK,MP001.,34,38,4,1,3,E,OI66,3,0,7,Y,DIVIDED/30 SWITCH,1,0,2,DSEX,7100,9,Y,,,0,,2,0,0,0,0,0,0,0,0,0,33,0,0,0,0,2,0,0,0,0,7671,86950,T110,,0,0,0,0,T110,2,1,3,94621,,34C013,0,0,0,1,0,1,0,5,2,5,2,1,1,,3,,,,98,,2020,0,0,0,0,0,0,ESSEX,13,,,,N,CWR,000-000-000,OI66 CREW WAS SHOVING 33 LOADED TRASH CARS IN OAK ISLAND YARD WHEN THE 9TH AND 10TH CARS DERAILED.,,,,,,,,,,,,,,,0,40.710.396,-7.414.317,2,5,K,,,NORTH JERSEY,,,,,,,,,,,,
20,1,NS,137004,,,,,20,1,NS,137004,,,20,1,30,2,35,PM,13,0,0,0,0,,GEORGETOWN,063.80,21,41,2,1,11,R,T64T,1,0,1,Y,PT01,2,0,2,NS,7665,1,N,,,0,,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,249,10655,H702,,0,0,0,0,H702,2,2,11,10904,,21C209,0,0,0,1,0,1,1,4,35,4,35,1,3,,1,,,,94,,2020,0,0,0,0,0,0,SCOTT,209,,0,,N,CWR,000-000-000,WHILE OPERATING NORTH OVER PY01 SWITCH T64 DERAILED THE NS 7665 AND LEAD TRUCK OF BNSF 314680.,,,,,,,,,,,,,,,0,3.828.946,-84.540.288,2,5,K,,,CNO&TP NORTH,,,,,,,,,,,,
20,4,IAIS,2020011,,,,,20,4,IAIS,2020011,,,20,4,4,12,45,PM,01,0,0,0,0,,COUNCIL BLUFFS,488,19,48,2,1,10,E,CBRD,3,290,7,Y,CBE #10,1,,2,CSXT,482374,3,N,,,0,,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,8034,18315,T314,,0,0,0,0,T314,2,1,10,26349,,19C155,0,0,0,1,0,1,0,6,45,6,45,1,6,,2,,,,322,,2020,0,0,0,0,0,0,POTTAWATTAMIE,155,,,,N,OTH,000-000-000,0600CBRDSW WAS SHOVING TWO 3 WELL CARS AND ONE EMPTY GON EASTWARD TO A JOINT ON CBE10 TRACK.  BOTH 3,WELLS AND LEADING END OF GON MADE IT OVER THE SWITCH.  THE TRAILING SET OF TRUCKS ON THE GON CLIMBE,D THE POINT AND FELL BEHIND THE SWITCH.  ALL OF THE IAIS 719 LOCOMOTIVE DERAILED AND AXLES 3 & 4 OF,THE IAIS 705 DERAILED.,,,,,,,,,,,,0,41.234.505,-95.836.747,2,5,K,,,CB,,,,,,,,,,,,
